ts	cluster_label	model_version	f_temp_out	f_out_hum	f_bar	f_wind_speed	f_rain_rate	f_solar_rad	f_uv_index
2025-06-09 21:30:00+00:00	1	pca3_kmeans_v1	12.5	83.0	995.1	0.0	0.0	1.0	0.0
2025-06-09 22:00:00+00:00	1	pca3_kmeans_v1	12.4	84.0	994.5	0.0	0.0	0.0	0.0
2025-06-09 22:30:00+00:00	1	pca3_kmeans_v1	12.3	85.0	993.8	0.0	2.0	0.0	0.0
2025-06-09 23:00:00+00:00	1	pca3_kmeans_v1	12.2	86.0	993.1	0.0	1.4	0.0	0.0
2025-06-09 23:30:00+00:00	1	pca3_kmeans_v1	12.2	86.0	992.8	0.0	2.4	0.0	0.0
2025-06-10 00:00:00+00:00	1	pca3_kmeans_v1	12.3	87.0	992.1	0.0	4.0	0.0	0.0
2025-06-10 00:30:00+00:00	1	pca3_kmeans_v1	12.4	86.0	991.8	0.0	2.4	0.0	0.0
2025-06-10 01:00:00+00:00	1	pca3_kmeans_v1	12.3	88.0	991.7	0.0	3.4	0.0	0.0
2025-06-10 01:30:00+00:00	1	pca3_kmeans_v1	12.3	88.0	991.5	0.0	3.4	0.0	0.0
2025-06-10 02:00:00+00:00	1	pca3_kmeans_v1	12.5	88.0	991.4	0.0	0.0	0.0	0.0
2025-06-10 02:30:00+00:00	1	pca3_kmeans_v1	12.7	89.0	991.0	0.0	0.0	0.0	0.0
2025-06-10 03:00:00+00:00	1	pca3_kmeans_v1	13.0	89.0	990.7	0.0	0.0	0.0	0.0
2025-06-10 03:30:00+00:00	1	pca3_kmeans_v1	13.9	87.0	990.2	0.0	0.0	0.0	0.0
2025-06-10 04:00:00+00:00	1	pca3_kmeans_v1	13.8	86.0	990.2	0.0	0.0	0.0	0.0
2025-06-10 04:30:00+00:00	1	pca3_kmeans_v1	13.7	87.0	989.7	0.0	0.0	0.0	0.0
2025-06-10 05:00:00+00:00	1	pca3_kmeans_v1	13.2	86.0	990.1	0.0	0.0	5.0	0.0
2025-06-10 05:30:00+00:00	1	pca3_kmeans_v1	13.3	86.0	990.6	0.0	0.0	37.0	0.0
2025-06-10 06:00:00+00:00	1	pca3_kmeans_v1	12.8	81.0	991.2	0.0	0.0	66.0	0.0
2025-06-10 06:30:00+00:00	1	pca3_kmeans_v1	12.3	81.0	991.9	0.0	0.0	82.0	0.0
2025-06-10 07:00:00+00:00	1	pca3_kmeans_v1	12.1	83.0	992.1	0.0	0.0	102.0	0.5
2025-06-10 07:30:00+00:00	1	pca3_kmeans_v1	11.9	83.0	992.8	0.0	0.0	128.0	0.7
2025-06-10 08:00:00+00:00	3	pca3_kmeans_v1	12.3	82.0	993.3	0.0	0.0	236.0	1.2
2025-06-10 08:30:00+00:00	3	pca3_kmeans_v1	12.8	79.0	993.6	0.0	0.0	262.0	1.6
2025-06-10 09:00:00+00:00	3	pca3_kmeans_v1	13.3	74.0	994.4	0.0	0.0	356.0	2.1
2025-06-10 09:30:00+00:00	3	pca3_kmeans_v1	13.8	72.0	994.9	0.0	0.0	432.0	2.6
2025-06-10 10:00:00+00:00	3	pca3_kmeans_v1	13.8	70.0	995.8	0.0	0.0	225.0	2.0
2025-06-10 10:30:00+00:00	0	pca3_kmeans_v1	14.3	65.0	995.9	0.0	0.0	526.0	3.3
2025-06-10 11:00:00+00:00	0	pca3_kmeans_v1	14.7	63.0	996.5	0.0	0.0	527.0	4.1
2025-06-10 11:30:00+00:00	0	pca3_kmeans_v1	14.7	63.0	996.9	0.0	0.0	359.0	3.9
2025-06-10 12:00:00+00:00	0	pca3_kmeans_v1	15.1	63.0	997.1	0.0	0.0	492.0	4.2
2025-06-10 12:30:00+00:00	0	pca3_kmeans_v1	15.2	64.0	997.4	0.0	0.0	310.0	4.0
2025-06-10 13:00:00+00:00	0	pca3_kmeans_v1	14.9	63.0	997.8	0.0	0.0	487.0	4.5
2025-06-10 13:30:00+00:00	0	pca3_kmeans_v1	15.5	61.0	998.1	0.0	0.0	527.0	4.7
2025-06-10 14:00:00+00:00	0	pca3_kmeans_v1	15.8	59.0	998.1	0.0	0.0	518.0	4.6
2025-06-10 14:30:00+00:00	0	pca3_kmeans_v1	15.9	60.0	998.4	0.0	0.0	379.0	3.7
2025-06-10 15:00:00+00:00	0	pca3_kmeans_v1	16.2	58.0	998.7	0.0	0.0	550.0	4.7
2025-06-10 15:30:00+00:00	0	pca3_kmeans_v1	16.2	58.0	999.0	0.0	0.0	424.0	4.0
2025-06-10 16:00:00+00:00	0	pca3_kmeans_v1	16.7	57.0	999.0	0.0	0.0	585.0	4.3
2025-06-10 16:30:00+00:00	0	pca3_kmeans_v1	16.6	56.0	999.2	0.0	0.0	495.0	3.6
2025-06-10 17:00:00+00:00	0	pca3_kmeans_v1	16.1	57.0	999.4	0.0	0.0	455.0	3.0
2025-06-10 17:30:00+00:00	0	pca3_kmeans_v1	16.4	56.0	999.6	0.0	0.0	403.0	2.4
2025-06-10 18:00:00+00:00	3	pca3_kmeans_v1	16.7	56.0	999.6	0.0	0.0	334.0	1.8
2025-06-10 18:30:00+00:00	3	pca3_kmeans_v1	16.5	57.0	999.9	0.0	0.0	273.0	1.4
2025-06-10 19:00:00+00:00	3	pca3_kmeans_v1	16.3	58.0	1000.1	0.0	0.0	214.0	1.0
2025-06-10 19:30:00+00:00	3	pca3_kmeans_v1	15.7	58.0	1000.4	0.0	0.0	147.0	0.7
2025-06-10 20:00:00+00:00	3	pca3_kmeans_v1	14.8	59.0	1000.7	0.0	0.0	63.0	0.0
2025-06-10 20:30:00+00:00	1	pca3_kmeans_v1	14.0	61.0	1000.8	0.0	0.0	29.0	0.0
2025-06-10 21:00:00+00:00	1	pca3_kmeans_v1	13.7	61.0	1001.1	0.0	0.0	28.0	0.0
2025-06-10 21:30:00+00:00	1	pca3_kmeans_v1	13.1	63.0	1001.6	0.0	0.0	9.0	0.0
2025-06-10 22:00:00+00:00	1	pca3_kmeans_v1	12.4	67.0	1001.5	0.0	0.0	0.0	0.0
2025-06-10 22:30:00+00:00	1	pca3_kmeans_v1	12.1	69.0	1001.6	0.0	0.0	0.0	0.0
2025-06-10 23:00:00+00:00	1	pca3_kmeans_v1	11.7	70.0	1001.6	0.0	0.0	0.0	0.0
2025-06-10 23:30:00+00:00	1	pca3_kmeans_v1	11.6	71.0	1001.8	0.0	0.0	0.0	0.0
2025-06-11 00:00:00+00:00	1	pca3_kmeans_v1	11.3	72.0	1001.8	0.0	0.0	0.0	0.0
2025-06-11 00:30:00+00:00	1	pca3_kmeans_v1	10.9	74.0	1001.9	0.0	0.0	0.0	0.0
2025-06-11 01:00:00+00:00	1	pca3_kmeans_v1	10.6	75.0	1001.9	0.0	0.0	0.0	0.0
2025-06-11 01:30:00+00:00	1	pca3_kmeans_v1	9.9	77.0	1002.1	0.0	0.0	0.0	0.0
2025-06-11 02:00:00+00:00	1	pca3_kmeans_v1	9.4	79.0	1002.3	0.0	0.0	0.0	0.0
2025-06-11 02:30:00+00:00	1	pca3_kmeans_v1	8.8	80.0	1002.1	0.0	0.0	0.0	0.0
2025-06-11 03:00:00+00:00	1	pca3_kmeans_v1	8.6	81.0	1002.0	0.0	0.0	0.0	0.0
2025-06-11 03:30:00+00:00	1	pca3_kmeans_v1	8.2	82.0	1001.7	0.0	0.0	0.0	0.0
2025-06-11 04:00:00+00:00	1	pca3_kmeans_v1	8.3	83.0	1001.5	0.0	0.0	0.0	0.0
2025-06-11 04:30:00+00:00	1	pca3_kmeans_v1	7.7	84.0	1001.5	0.0	0.0	0.0	0.0
2025-06-11 05:00:00+00:00	1	pca3_kmeans_v1	7.9	85.0	1001.6	0.0	0.0	7.0	0.0
2025-06-11 05:30:00+00:00	1	pca3_kmeans_v1	8.1	85.0	1001.6	0.0	0.0	20.0	0.0
2025-06-11 06:00:00+00:00	1	pca3_kmeans_v1	8.3	84.0	1001.6	0.0	0.0	42.0	0.0
2025-06-11 06:30:00+00:00	1	pca3_kmeans_v1	9.4	82.0	1001.6	0.0	0.0	83.0	0.0
2025-06-11 07:00:00+00:00	1	pca3_kmeans_v1	10.1	80.0	1001.8	0.0	0.0	138.0	0.6
2025-06-11 07:30:00+00:00	3	pca3_kmeans_v1	11.3	76.0	1001.7	0.0	0.0	184.0	0.9
2025-06-11 08:00:00+00:00	3	pca3_kmeans_v1	12.5	74.0	1001.7	0.0	0.0	220.0	1.3
2025-06-11 08:30:00+00:00	3	pca3_kmeans_v1	15.1	62.0	1001.5	0.0	0.0	247.0	1.7
2025-06-11 09:00:00+00:00	3	pca3_kmeans_v1	16.3	60.0	1001.5	0.0	0.0	335.0	2.2
2025-06-11 09:30:00+00:00	0	pca3_kmeans_v1	17.1	57.0	1001.5	0.0	0.0	433.0	2.8
2025-06-11 10:00:00+00:00	0	pca3_kmeans_v1	17.4	57.0	1001.3	0.0	0.0	490.0	3.4
2025-06-11 10:30:00+00:00	0	pca3_kmeans_v1	18.1	58.0	1001.4	0.0	0.0	509.0	3.8
2025-06-11 11:00:00+00:00	0	pca3_kmeans_v1	18.6	57.0	1001.2	0.0	0.0	436.0	3.7
2025-06-11 11:30:00+00:00	0	pca3_kmeans_v1	19.8	54.0	1000.9	0.0	0.0	619.0	4.8
2025-06-11 12:00:00+00:00	0	pca3_kmeans_v1	20.9	49.0	1000.6	0.0	0.0	666.0	5.5
2025-06-11 12:30:00+00:00	0	pca3_kmeans_v1	21.1	51.0	1000.6	0.0	0.0	528.0	4.8
2025-06-11 13:00:00+00:00	0	pca3_kmeans_v1	21.4	52.0	1000.6	0.0	0.0	606.0	5.4
2025-06-11 13:30:00+00:00	0	pca3_kmeans_v1	21.7	50.0	1000.3	0.0	0.0	605.0	5.4
2025-06-11 14:00:00+00:00	0	pca3_kmeans_v1	22.3	50.0	999.9	0.0	0.0	674.0	5.5
2025-06-11 14:30:00+00:00	0	pca3_kmeans_v1	22.3	51.0	999.7	0.0	0.0	644.0	5.2
2025-06-11 15:00:00+00:00	0	pca3_kmeans_v1	23.1	48.0	999.6	0.0	0.0	606.0	5.0
2025-06-11 15:30:00+00:00	0	pca3_kmeans_v1	22.7	48.0	999.2	0.0	0.0	569.0	4.6
2025-06-11 16:00:00+00:00	0	pca3_kmeans_v1	23.2	48.0	998.8	0.0	0.0	538.0	4.1
2025-06-11 16:30:00+00:00	0	pca3_kmeans_v1	23.8	48.0	998.6	0.0	0.0	496.0	3.4
2025-06-11 17:00:00+00:00	0	pca3_kmeans_v1	23.8	49.0	998.4	0.0	0.0	456.0	2.9
2025-06-11 17:30:00+00:00	0	pca3_kmeans_v1	23.7	49.0	998.0	0.0	0.0	362.0	2.2
2025-06-11 18:00:00+00:00	0	pca3_kmeans_v1	23.4	49.0	997.6	0.0	0.0	278.0	1.7
2025-06-11 18:30:00+00:00	3	pca3_kmeans_v1	22.8	51.0	997.7	0.0	0.0	182.0	1.1
2025-06-11 19:00:00+00:00	3	pca3_kmeans_v1	22.9	52.0	997.5	0.0	0.0	201.0	1.0
2025-06-11 19:30:00+00:00	3	pca3_kmeans_v1	22.7	52.0	997.7	0.0	0.0	149.0	0.7
2025-06-11 20:00:00+00:00	3	pca3_kmeans_v1	22.3	55.0	997.9	0.0	0.0	101.0	0.2
2025-06-11 20:30:00+00:00	3	pca3_kmeans_v1	21.6	57.0	998.1	0.0	0.0	40.0	0.0
2025-06-11 21:00:00+00:00	3	pca3_kmeans_v1	21.1	59.0	998.3	0.0	0.0	14.0	0.0
2025-06-11 21:30:00+00:00	3	pca3_kmeans_v1	20.4	61.0	998.5	0.0	0.0	6.0	0.0
2025-06-11 22:00:00+00:00	3	pca3_kmeans_v1	19.7	62.0	998.8	0.0	0.0	0.0	0.0
2025-06-11 22:30:00+00:00	3	pca3_kmeans_v1	18.8	61.0	999.4	0.0	0.0	0.0	0.0
2025-06-11 23:00:00+00:00	3	pca3_kmeans_v1	18.0	59.0	999.3	0.0	0.0	0.0	0.0
2025-06-11 23:30:00+00:00	3	pca3_kmeans_v1	17.3	58.0	999.2	0.0	0.0	0.0	0.0
2025-06-12 00:00:00+00:00	3	pca3_kmeans_v1	16.6	58.0	999.0	0.0	0.0	0.0	0.0
2025-06-12 00:30:00+00:00	1	pca3_kmeans_v1	15.8	62.0	999.0	0.0	0.0	0.0	0.0
2025-06-12 01:00:00+00:00	1	pca3_kmeans_v1	14.9	64.0	999.1	0.0	0.0	0.0	0.0
2025-06-12 01:30:00+00:00	1	pca3_kmeans_v1	14.3	64.0	999.3	0.0	0.0	0.0	0.0
2025-06-12 02:00:00+00:00	1	pca3_kmeans_v1	13.7	63.0	999.3	0.0	0.0	0.0	0.0
2025-06-12 02:30:00+00:00	1	pca3_kmeans_v1	13.1	64.0	998.8	0.0	0.0	0.0	0.0
2025-06-12 03:00:00+00:00	1	pca3_kmeans_v1	12.3	70.0	998.5	0.0	0.0	0.0	0.0
2025-06-12 03:30:00+00:00	1	pca3_kmeans_v1	11.8	74.0	998.4	0.0	0.0	0.0	0.0
2025-06-12 04:00:00+00:00	1	pca3_kmeans_v1	11.6	74.0	998.3	0.0	0.0	0.0	0.0
2025-06-12 04:30:00+00:00	1	pca3_kmeans_v1	11.1	78.0	998.0	0.0	0.0	0.0	0.0
2025-06-12 05:00:00+00:00	1	pca3_kmeans_v1	10.6	79.0	997.7	0.0	0.0	7.0	0.0
2025-06-12 05:30:00+00:00	1	pca3_kmeans_v1	10.6	80.0	997.6	0.0	0.0	24.0	0.0
2025-06-12 06:00:00+00:00	1	pca3_kmeans_v1	11.2	84.0	997.6	0.0	0.0	34.0	0.0
2025-06-12 06:30:00+00:00	1	pca3_kmeans_v1	11.7	85.0	997.6	0.0	0.0	47.0	0.0
2025-06-12 07:00:00+00:00	1	pca3_kmeans_v1	11.8	85.0	997.5	0.0	0.0	42.0	0.0
2025-06-12 07:30:00+00:00	1	pca3_kmeans_v1	12.4	86.0	997.1	0.0	0.0	66.0	0.1
2025-06-12 08:00:00+00:00	3	pca3_kmeans_v1	13.7	81.0	996.8	0.0	0.0	203.0	1.1
2025-06-12 08:30:00+00:00	3	pca3_kmeans_v1	14.4	79.0	996.4	0.0	0.0	217.0	1.4
2025-06-12 09:00:00+00:00	3	pca3_kmeans_v1	14.7	78.0	996.2	0.0	0.0	237.0	1.7
2025-06-12 09:30:00+00:00	3	pca3_kmeans_v1	16.5	73.0	996.0	0.0	0.0	378.0	2.5
2025-06-12 10:00:00+00:00	0	pca3_kmeans_v1	17.9	68.0	995.5	0.0	0.0	526.0	3.6
2025-06-12 10:30:00+00:00	0	pca3_kmeans_v1	19.2	64.0	995.1	0.0	0.0	540.0	4.1
2025-06-12 11:00:00+00:00	0	pca3_kmeans_v1	20.3	60.0	994.3	0.0	0.0	553.0	4.5
2025-06-12 11:30:00+00:00	0	pca3_kmeans_v1	20.1	60.0	994.0	0.0	0.0	434.0	4.0
2025-06-12 12:00:00+00:00	0	pca3_kmeans_v1	20.6	61.0	993.5	0.0	0.0	425.0	4.3
2025-06-12 12:30:00+00:00	0	pca3_kmeans_v1	20.6	61.0	993.6	0.0	0.0	275.0	3.0
2025-06-12 13:00:00+00:00	3	pca3_kmeans_v1	20.3	64.0	993.3	0.0	0.0	260.0	2.7
2025-06-12 13:30:00+00:00	3	pca3_kmeans_v1	20.7	64.0	993.0	0.0	0.0	251.0	2.7
2025-06-12 14:00:00+00:00	3	pca3_kmeans_v1	20.2	66.0	993.0	0.0	0.0	229.0	2.4
2025-06-12 14:30:00+00:00	3	pca3_kmeans_v1	20.6	65.0	992.5	0.0	0.0	236.0	2.5
2025-06-12 15:00:00+00:00	3	pca3_kmeans_v1	21.2	62.0	992.1	0.0	0.0	198.0	2.1
2025-06-12 15:30:00+00:00	3	pca3_kmeans_v1	20.9	58.0	992.3	0.0	0.0	115.0	1.2
2025-06-12 16:00:00+00:00	3	pca3_kmeans_v1	20.5	60.0	992.7	0.0	0.0	116.0	1.1
2025-06-12 16:30:00+00:00	3	pca3_kmeans_v1	19.7	66.0	991.1	0.0	0.0	130.0	1.2
2025-06-12 17:00:00+00:00	3	pca3_kmeans_v1	19.4	67.0	991.4	0.0	0.0	247.0	1.9
2025-06-12 17:30:00+00:00	3	pca3_kmeans_v1	20.3	64.0	991.7	0.0	0.0	377.0	2.3
2025-06-12 18:00:00+00:00	3	pca3_kmeans_v1	20.7	61.0	991.9	0.0	0.0	244.0	1.4
2025-06-12 18:30:00+00:00	3	pca3_kmeans_v1	20.7	62.0	992.3	0.0	0.0	48.0	0.1
2025-06-12 19:00:00+00:00	3	pca3_kmeans_v1	21.6	58.0	992.4	0.0	0.0	93.0	0.4
2025-06-12 19:30:00+00:00	3	pca3_kmeans_v1	21.3	61.0	992.8	0.0	0.0	74.0	0.3
2025-06-12 20:00:00+00:00	3	pca3_kmeans_v1	21.3	61.0	993.0	0.0	0.0	85.0	0.2
2025-06-12 20:30:00+00:00	3	pca3_kmeans_v1	21.1	62.0	993.1	0.0	0.0	47.0	0.0
2025-06-12 21:00:00+00:00	1	pca3_kmeans_v1	20.4	63.0	993.7	0.0	0.0	17.0	0.0
2025-06-12 21:30:00+00:00	1	pca3_kmeans_v1	19.9	66.0	994.0	0.0	0.0	5.0	0.0
2025-06-12 22:00:00+00:00	1	pca3_kmeans_v1	19.4	67.0	994.4	0.0	0.0	0.0	0.0
2025-06-12 22:30:00+00:00	1	pca3_kmeans_v1	18.9	68.0	994.7	0.0	0.0	0.0	0.0
2025-06-12 23:00:00+00:00	1	pca3_kmeans_v1	18.4	69.0	994.9	0.0	0.0	0.0	0.0
2025-06-12 23:30:00+00:00	1	pca3_kmeans_v1	17.9	71.0	994.8	0.0	0.0	0.0	0.0
2025-06-13 00:00:00+00:00	1	pca3_kmeans_v1	17.6	73.0	995.1	0.0	0.0	0.0	0.0
2025-06-13 00:30:00+00:00	1	pca3_kmeans_v1	17.1	74.0	995.2	0.0	0.0	0.0	0.0
2025-06-13 01:00:00+00:00	1	pca3_kmeans_v1	16.8	76.0	995.0	0.0	0.0	0.0	0.0
2025-06-13 01:30:00+00:00	1	pca3_kmeans_v1	16.5	77.0	995.2	0.0	0.0	0.0	0.0
2025-06-13 02:00:00+00:00	1	pca3_kmeans_v1	16.7	77.0	995.6	0.0	0.0	0.0	0.0
2025-06-13 02:30:00+00:00	1	pca3_kmeans_v1	16.6	77.0	995.7	0.0	0.0	0.0	0.0
2025-06-13 03:00:00+00:00	1	pca3_kmeans_v1	16.2	79.0	996.0	0.0	0.0	0.0	0.0
2025-06-13 03:30:00+00:00	1	pca3_kmeans_v1	16.1	79.0	996.0	0.0	0.0	0.0	0.0
2025-06-13 04:00:00+00:00	1	pca3_kmeans_v1	15.9	80.0	996.2	0.0	0.0	0.0	0.0
2025-06-13 04:30:00+00:00	1	pca3_kmeans_v1	15.7	79.0	996.2	0.0	0.0	0.0	0.0
2025-06-13 05:00:00+00:00	1	pca3_kmeans_v1	15.0	82.0	996.3	0.0	0.0	6.0	0.0
2025-06-13 05:30:00+00:00	1	pca3_kmeans_v1	15.3	81.0	996.4	0.0	0.0	19.0	0.0
2025-06-13 06:00:00+00:00	1	pca3_kmeans_v1	15.9	79.0	996.7	0.0	0.0	41.0	0.0
2025-06-13 06:30:00+00:00	1	pca3_kmeans_v1	16.5	78.0	997.1	0.0	0.0	65.0	0.1
2025-06-13 07:00:00+00:00	1	pca3_kmeans_v1	17.1	78.0	997.4	0.0	0.0	122.0	0.4
2025-06-13 07:30:00+00:00	3	pca3_kmeans_v1	17.7	77.0	997.3	0.0	0.0	164.0	0.9
2025-06-13 08:00:00+00:00	3	pca3_kmeans_v1	18.3	76.0	997.4	0.0	0.0	268.0	1.2
2025-06-13 08:30:00+00:00	3	pca3_kmeans_v1	19.1	71.0	997.6	0.0	0.0	257.0	1.7
2025-06-13 09:00:00+00:00	3	pca3_kmeans_v1	19.6	64.0	998.0	0.0	0.0	359.0	2.4
2025-06-13 09:30:00+00:00	0	pca3_kmeans_v1	19.7	61.0	998.1	0.0	0.0	454.0	3.0
2025-06-13 10:00:00+00:00	0	pca3_kmeans_v1	20.1	58.0	998.5	0.0	0.0	497.0	3.5
2025-06-13 10:30:00+00:00	0	pca3_kmeans_v1	19.7	60.0	999.0	0.0	0.0	438.0	3.3
2025-06-13 11:00:00+00:00	0	pca3_kmeans_v1	20.1	56.0	999.2	0.0	0.0	424.0	3.6
2025-06-13 11:30:00+00:00	0	pca3_kmeans_v1	20.6	55.0	999.2	0.0	0.0	541.0	4.5
2025-06-13 12:00:00+00:00	0	pca3_kmeans_v1	20.4	58.0	999.2	0.0	0.0	534.0	4.7
2025-06-13 12:30:00+00:00	0	pca3_kmeans_v1	20.6	56.0	999.4	0.0	0.0	346.0	4.6
2025-06-13 13:00:00+00:00	0	pca3_kmeans_v1	20.6	54.0	999.6	0.0	0.0	544.0	5.1
2025-06-13 13:30:00+00:00	0	pca3_kmeans_v1	21.1	52.0	999.7	0.0	0.0	556.0	5.3
2025-06-13 14:00:00+00:00	0	pca3_kmeans_v1	21.2	51.0	1000.1	0.0	0.0	523.0	5.0
2025-06-13 14:30:00+00:00	0	pca3_kmeans_v1	21.6	49.0	1000.0	0.0	0.0	623.0	5.6
2025-06-13 15:00:00+00:00	0	pca3_kmeans_v1	21.6	49.0	1000.1	0.0	0.0	567.0	4.9
2025-06-13 15:30:00+00:00	0	pca3_kmeans_v1	21.5	51.0	1000.0	0.0	0.0	513.0	4.4
2025-06-13 16:00:00+00:00	0	pca3_kmeans_v1	21.8	48.0	999.9	0.0	0.0	507.0	4.0
2025-06-13 16:30:00+00:00	0	pca3_kmeans_v1	22.1	46.0	1000.0	0.0	0.0	427.0	3.3
2025-06-13 17:00:00+00:00	0	pca3_kmeans_v1	22.4	46.0	999.9	0.0	0.0	427.0	3.0
2025-06-13 17:30:00+00:00	0	pca3_kmeans_v1	22.5	46.0	999.7	0.0	0.0	373.0	2.4
2025-06-13 18:00:00+00:00	0	pca3_kmeans_v1	22.9	46.0	999.6	0.0	0.0	326.0	1.8
2025-06-13 18:30:00+00:00	0	pca3_kmeans_v1	23.1	45.0	999.7	0.0	0.0	251.0	1.3
2025-06-13 19:00:00+00:00	3	pca3_kmeans_v1	22.8	44.0	999.4	0.0	0.0	132.0	0.8
2025-06-13 19:30:00+00:00	3	pca3_kmeans_v1	22.4	44.0	999.3	0.0	0.0	104.0	0.6
2025-06-13 20:00:00+00:00	3	pca3_kmeans_v1	22.1	46.0	999.3	0.0	0.0	51.0	0.0
2025-06-13 20:30:00+00:00	3	pca3_kmeans_v1	20.4	59.0	999.6	0.0	0.0	55.0	0.0
2025-06-13 21:00:00+00:00	3	pca3_kmeans_v1	19.5	62.0	999.5	0.0	0.0	29.0	0.0
2025-06-13 21:30:00+00:00	1	pca3_kmeans_v1	18.8	63.0	999.6	0.0	0.0	6.0	0.0
2025-06-13 22:00:00+00:00	1	pca3_kmeans_v1	18.3	65.0	999.1	0.0	0.0	0.0	0.0
2025-06-13 22:30:00+00:00	1	pca3_kmeans_v1	18.2	65.0	998.9	0.0	0.0	0.0	0.0
2025-06-13 23:00:00+00:00	3	pca3_kmeans_v1	18.5	61.0	999.1	0.0	0.0	0.0	0.0
2025-06-13 23:30:00+00:00	3	pca3_kmeans_v1	18.3	56.0	999.0	0.0	0.0	0.0	0.0
2025-06-14 00:00:00+00:00	1	pca3_kmeans_v1	17.1	65.0	998.1	0.0	1.4	0.0	0.0
2025-06-14 00:30:00+00:00	1	pca3_kmeans_v1	16.6	67.0	998.2	0.0	0.0	0.0	0.0
2025-06-14 01:00:00+00:00	1	pca3_kmeans_v1	16.4	67.0	997.1	0.0	0.0	0.0	0.0
2025-06-14 01:30:00+00:00	1	pca3_kmeans_v1	16.3	68.0	996.9	0.0	0.0	0.0	0.0
2025-06-14 02:00:00+00:00	1	pca3_kmeans_v1	16.1	69.0	996.4	0.0	0.0	0.0	0.0
2025-06-14 02:30:00+00:00	1	pca3_kmeans_v1	15.8	69.0	996.4	0.0	0.0	0.0	0.0
2025-06-14 03:00:00+00:00	1	pca3_kmeans_v1	16.1	68.0	996.2	0.0	0.0	0.0	0.0
2025-06-14 03:30:00+00:00	1	pca3_kmeans_v1	16.2	68.0	996.1	0.0	0.0	0.0	0.0
2025-06-14 04:00:00+00:00	1	pca3_kmeans_v1	16.4	70.0	995.9	0.0	0.0	0.0	0.0
2025-06-14 04:30:00+00:00	1	pca3_kmeans_v1	16.1	73.0	995.2	0.0	0.0	0.0	0.0
2025-06-14 05:00:00+00:00	1	pca3_kmeans_v1	15.8	75.0	994.7	0.0	0.0	3.0	0.0
2025-06-14 05:30:00+00:00	1	pca3_kmeans_v1	15.9	76.0	994.2	0.0	0.0	32.0	0.0
2025-06-14 06:00:00+00:00	1	pca3_kmeans_v1	15.8	77.0	993.7	0.0	0.0	28.0	0.0
2025-06-14 06:30:00+00:00	1	pca3_kmeans_v1	15.9	77.0	993.3	0.0	0.0	51.0	0.0
2025-06-14 07:00:00+00:00	1	pca3_kmeans_v1	15.9	77.0	993.7	0.0	0.0	67.0	0.0
2025-06-14 07:30:00+00:00	1	pca3_kmeans_v1	15.4	79.0	993.9	0.0	0.0	50.0	0.0
2025-06-14 08:00:00+00:00	1	pca3_kmeans_v1	15.1	81.0	993.5	0.0	0.0	41.0	0.0
2025-06-14 08:30:00+00:00	1	pca3_kmeans_v1	15.2	82.0	993.6	0.0	0.0	49.0	0.0
2025-06-14 09:00:00+00:00	1	pca3_kmeans_v1	15.3	82.0	993.5	0.0	0.0	46.0	0.1
2025-06-14 09:30:00+00:00	1	pca3_kmeans_v1	15.8	82.0	993.2	0.0	0.0	52.0	0.2
2025-06-14 10:00:00+00:00	1	pca3_kmeans_v1	16.2	81.0	993.0	0.0	0.0	47.0	0.1
2025-06-14 10:30:00+00:00	1	pca3_kmeans_v1	16.8	83.0	992.8	0.0	0.0	71.0	0.5
2025-06-14 11:00:00+00:00	1	pca3_kmeans_v1	16.2	84.0	992.8	0.0	0.0	104.0	0.8
2025-06-14 11:30:00+00:00	3	pca3_kmeans_v1	18.5	80.0	992.6	0.0	0.0	390.0	3.4
2025-06-14 12:00:00+00:00	3	pca3_kmeans_v1	19.4	73.0	992.7	0.0	0.0	359.0	3.2
2025-06-14 12:30:00+00:00	0	pca3_kmeans_v1	20.6	63.0	992.7	0.0	0.0	569.0	4.7
2025-06-14 13:00:00+00:00	3	pca3_kmeans_v1	18.3	71.0	992.8	0.0	0.0	242.0	2.4
2025-06-14 13:30:00+00:00	0	pca3_kmeans_v1	19.8	67.0	993.0	0.0	0.0	593.0	5.5
2025-06-14 14:00:00+00:00	0	pca3_kmeans_v1	19.2	68.0	993.3	0.0	0.0	443.0	4.1
2025-06-14 14:30:00+00:00	0	pca3_kmeans_v1	20.4	58.0	993.4	0.0	0.0	611.0	5.1
2025-06-14 15:00:00+00:00	0	pca3_kmeans_v1	20.3	58.0	993.6	0.0	0.0	436.0	3.9
2025-06-14 15:30:00+00:00	3	pca3_kmeans_v1	18.7	67.0	994.2	0.0	0.0	293.0	3.1
2025-06-14 16:00:00+00:00	0	pca3_kmeans_v1	19.3	64.0	994.5	0.0	0.0	386.0	3.2
2025-06-14 16:30:00+00:00	0	pca3_kmeans_v1	19.3	62.0	994.7	0.0	0.0	393.0	3.0
2025-06-14 17:00:00+00:00	0	pca3_kmeans_v1	19.2	63.0	994.8	0.0	0.0	533.0	2.9
2025-06-14 17:30:00+00:00	3	pca3_kmeans_v1	18.1	68.0	995.0	0.0	0.0	204.0	1.6
2025-06-14 18:00:00+00:00	3	pca3_kmeans_v1	18.6	63.0	995.2	0.0	0.0	280.0	1.6
2025-06-14 18:30:00+00:00	3	pca3_kmeans_v1	18.7	61.0	995.5	0.0	0.0	270.0	1.4
